property_id,id,displayPrice,deedDate,newBuild,tenure,percentageChange
"4769637|PETERBOROUGH HOUSE, 1|FLAT 17",19779829LR,"£1,344,200",11/30/2020,TRUE,Leasehold,
1274769|8B|FLAT E,91962927LR,"£1,050,000",11/30/2020,FALSE,Leasehold,54
1274769|8B|FLAT E,84893547LR,"£682,500",8/26/2008,FALSE,Leasehold,113
1274769|8B|FLAT E,84893523LR,"£320,000",3/9/2004,FALSE,Leasehold,122
1274769|8B|FLAT E,84893493LR,"£144,200",4/11/1996,FALSE,Leasehold,
4769637|PETERBOROUGH HOUSE|FLAT 14,13795576LR,"£1,355,000",11/30/2020,FALSE,Leasehold,
"4769637|PETERBOROUGH HOUSE, 1|FLAT 13",17899912LR,"£1,198,500",11/30/2020,TRUE,Leasehold,
1274487|LYTTON COURT|FLAT 9,92251278LR,"£620,000",11/30/2020,FALSE,Leasehold,231
1274487|LYTTON COURT|FLAT 9,84877665LR,"£187,500",7/29/1998,FALSE,Leasehold,
"4769637|PETERBOROUGH HOUSE, 1|FLAT 35",13795579LR,"£1,700,000",11/30/2020,FALSE,Leasehold,
"4769637|PETERBOROUGH HOUSE, 1|FLAT 37",93485259LR,"£1,425,000",12/1/2020,TRUE,Leasehold,
4769637|PETERBOROUGH HOUSE|FLAT 36,21299785LR,"£1,800,000",12/2/2020,TRUE,Leasehold,
"4769637|PETERBOROUGH HOUSE, 1|FLAT 5",17590852LR,"£1,196,250",12/2/2020,TRUE,Leasehold,
"4769637|PETERBOROUGH HOUSE, 1|FLAT 22",14843779LR,"£1,298,248",12/2/2020,TRUE,Leasehold,
933602|TAVISTOCK COURT|FLAT 33,12518764LR,"£550,000",12/3/2020,FALSE,Leasehold,21
933602|TAVISTOCK COURT|FLAT 33,84886266LR,"£456,000",3/7/2012,FALSE,Leasehold,1203
933602|TAVISTOCK COURT|FLAT 33,84886209LR,"£35,000",1/31/1996,FALSE,Leasehold,
1626219|37|FLAT 1,14158138LR,"£1,195,000",12/4/2020,FALSE,Leasehold,
1626077|4|FLAT 3,12518776LR,"£600,000",12/4/2020,FALSE,Leasehold,
933966|7|FLAT 201,92251341LR,"£560,000",12/4/2020,FALSE,Leasehold,160
933966|7|FLAT 201,84893739LR,"£215,000",11/29/2001,FALSE,Leasehold,
"4769637|PETERBOROUGH HOUSE, 1|FLAT 20",93485262LR,"£1,278,800",12/4/2020,TRUE,Leasehold,
"4769637|PETERBOROUGH HOUSE, 1|FLAT 26",94182069LR,"£2,335,500",12/7/2020,TRUE,Leasehold,
"4241578|WARRINGTON HOUSE, 5|FLAT 18",14843791LR,"£892,400",12/7/2020,TRUE,Leasehold,
"4241578|WARRINGTON HOUSE, 5|FLAT 64",17899942LR,"£1,276,000",12/7/2020,TRUE,Leasehold,
934100|1|FLAT 3,92499462LR,"£440,000",12/8/2020,FALSE,Leasehold,33
934100|1|FLAT 3,84894537LR,"£330,000",12/11/2006,FALSE,Leasehold,35
934100|1|FLAT 3,84894531LR,"£245,000",4/12/2006,FALSE,Leasehold,17
934100|1|FLAT 3,84894522LR,"£210,000",3/15/2005,FALSE,Leasehold,13
934100|1|FLAT 3,84894513LR,"£186,000",12/5/2002,TRUE,Leasehold,
"4241578|WARRINGTON HOUSE, 5|FLAT 17",17590867LR,"£831,250",12/8/2020,TRUE,Leasehold,
934100|6|FLAT 4,92499465LR,"£552,500",12/9/2020,FALSE,Leasehold,
"1219072|METRO CENTRAL HEIGHTS, 119|APARTMENT 57",19291549LR,"£350,000",7/26/2023,FALSE,Leasehold,148
"1219072|METRO CENTRAL HEIGHTS, 119|APARTMENT 57",72062688LR,"£141,000",12/20/2001,FALSE,Leasehold,125
"1219072|METRO CENTRAL HEIGHTS, 119|APARTMENT 57",72062394LR,"£62,800",10/15/1997,TRUE,Leasehold,
"4456998|GALLERY APARTMENTS, 6|27",18873541LR,"£1,090,000",7/27/2023,FALSE,Leasehold,
1219039|86|,18873649LR,"£280,000",7/27/2023,FALSE,Leasehold,
3830925|12|FLAT 19,18873535LR,"£535,000",7/27/2023,FALSE,Leasehold,2
3830925|12|FLAT 19,72036681LR,"£522,750",6/20/2013,FALSE,Leasehold,52
3830925|12|FLAT 19,72036525LR,"£343,000",2/17/2009,TRUE,Leasehold,
3904982|70|,18873589LR,"£420,000",7/28/2023,FALSE,Leasehold,14
3904982|70|,72048237LR,"£369,950",11/20/2012,FALSE,Leasehold,
1218907|THE CIRCLE|FLAT 43,18873514LR,"£450,000",7/28/2023,FALSE,Leasehold,200
1218907|THE CIRCLE|FLAT 43,72019932LR,"£150,000",12/7/2009,FALSE,Leasehold,43
1218907|THE CIRCLE|FLAT 43,72019794LR,"£105,000",9/11/1996,FALSE,Leasehold,
"754089|CHARLOTTE COURT, 68B|FLAT 29",18873592LR,"£336,600",7/28/2023,FALSE,Leasehold,-8
"754089|CHARLOTTE COURT, 68B|FLAT 29",72049563LR,"£367,000",7/4/2014,FALSE,Leasehold,182
"754089|CHARLOTTE COURT, 68B|FLAT 29",72049449LR,"£130,000",7/5/2001,FALSE,Leasehold,65
"754089|CHARLOTTE COURT, 68B|FLAT 29",72049401LR,"£79,000",1/14/1998,FALSE,Leasehold,58
"754089|CHARLOTTE COURT, 68B|FLAT 29",72049374LR,"£49,950",2/29/1996,TRUE,Leasehold,
"754652|WHITEHOUSE APARTMENTS, 9|FLAT 803",18873739LR,"£510,000",7/28/2023,FALSE,Leasehold,32
"754652|WHITEHOUSE APARTMENTS, 9|FLAT 803",72083454LR,"£385,000",3/30/2007,FALSE,Leasehold,54
"754652|WHITEHOUSE APARTMENTS, 9|FLAT 803",72083394LR,"£250,000",1/16/2002,FALSE,Leasehold,39
"754652|WHITEHOUSE APARTMENTS, 9|FLAT 803",72083259LR,"£180,000",6/26/1998,TRUE,Leasehold,
"1383651|DOCKHEAD WHARF, 4|FLAT 5",18873526LR,"£350,000",7/28/2023,FALSE,Leasehold,43
"1383651|DOCKHEAD WHARF, 4|FLAT 5",72031458LR,"£245,000",10/1/2010,FALSE,Leasehold,20
"1383651|DOCKHEAD WHARF, 4|FLAT 5",72031425LR,"£205,000",4/28/2006,FALSE,Leasehold,21
"1383651|DOCKHEAD WHARF, 4|FLAT 5",72031401LR,"£170,000",6/25/2004,FALSE,Leasehold,
1584522|304 - 312|FLAT 10,19088320LR,"£440,000",7/31/2023,TRUE,Leasehold,
4135870|1|APARTMENT 66,18873742LR,"£950,000",7/31/2023,FALSE,Leasehold,-7
4135870|1|APARTMENT 66,8762338LR,"£1,018,500",10/5/2018,TRUE,Leasehold,
3863039|172|FLAT 15,18873529LR,"£650,000",7/31/2023,FALSE,Leasehold,-4
3863039|172|FLAT 15,72033846LR,"£680,000",6/17/2015,FALSE,Leasehold,
3972625|8|APARTMENT 2905,18873661LR,"£624,900",7/31/2023,FALSE,Leasehold,-1
3972625|8|APARTMENT 2905,72066534LR,"£630,000",12/16/2015,FALSE,Leasehold,40
3972625|8|APARTMENT 2905,72066351LR,"£450,000",9/23/2010,TRUE,Leasehold,
4377166|ERRINGTON HOUSE|FLAT 6,21507949LR,"£885,937",7/31/2023,TRUE,Leasehold,
754121|5A|FLAT 2,20488114LR,"£740,000",8/1/2023,FALSE,Leasehold,4
754121|5A|FLAT 2,72053382LR,"£710,000",9/4/2015,FALSE,Leasehold,
753785|175|,94138536LR,"£665,000",8/1/2023,FALSE,Leasehold,85
753785|175|,72019092LR,"£360,000",12/9/2005,FALSE,Leasehold,67
753785|175|,72019050LR,"£216,000",2/12/2001,FALSE,Leasehold,61
753785|175|,72019014LR,"£134,316",8/26/1999,TRUE,Leasehold,
754430|18|,19088359LR,"£775,000",8/1/2023,FALSE,Leasehold,1
754430|18|,54768134LR,"£767,000",2/17/2017,FALSE,Leasehold,645
754430|18|,72074487LR,"£103,000",11/29/1996,FALSE,Leasehold,
"4589303|ARC HOUSE, 82|FLAT 47",19088245LR,"£440,000",8/2/2023,FALSE,Leasehold,40
"4589303|ARC HOUSE, 82|FLAT 47",72037794LR,"£315,000",8/11/2015,TRUE,Leasehold,-16
"4589303|ARC HOUSE, 82|FLAT 47",72037797LR,"£375,250",8/11/2015,FALSE,Leasehold,
1219025|60|,18873610LR,"£825,000",8/2/2023,FALSE,Freehold,469
1219025|60|,72055605LR,"£145,000",2/2/2012,FALSE,Freehold,
"4377166|ERRINGTON HOUSE, 4|FLAT 35",21782098LR,"£922,500",8/2/2023,TRUE,Leasehold,
1218837|CLANDON HOUSE|FLAT 8,19088188LR,"£600,000",8/2/2023,FALSE,Leasehold,9
1218837|CLANDON HOUSE|FLAT 8,5186818LR,"£550,000",5/12/2017,FALSE,Leasehold,721
1218837|CLANDON HOUSE|FLAT 8,72010647LR,"£67,000",4/2/2001,FALSE,Leasehold,
754321|PERRONET HOUSE|FLAT 46,19088347LR,"£490,000",8/3/2023,FALSE,Leasehold,11
754321|PERRONET HOUSE|FLAT 46,55684337LR,"£440,000",12/20/2017,FALSE,Leasehold,24
754321|PERRONET HOUSE|FLAT 46,72067809LR,"£355,000",10/6/2014,FALSE,Leasehold,103
754321|PERRONET HOUSE|FLAT 46,72067788LR,"£175,000",11/3/2006,FALSE,Leasehold,
4658417|30|APARTMENT 20,19291588LR,"£1,470,000",8/3/2023,FALSE,Leasehold,-20
4658417|30|APARTMENT 20,55684379LR,"£1,842,500",9/19/2017,TRUE,Leasehold,
"754685|WESTERN BUILDING, 3|APARTMENT 1003",21245461LR,"£1,800,000",8/3/2023,TRUE,Leasehold,
1176467|8|FLAT 6,93647109LR,"£726,750",3/21/2022,TRUE,Leasehold,
"616896|23|FIRST, SECOND AND THIRD FLOOR MAISONETTE",16266901LR,"£1,220,000",3/25/2022,FALSE,Leasehold,124
"616896|23|FIRST, SECOND AND THIRD FLOOR MAISONETTE",62582256LR,"£545,000",8/9/2000,FALSE,Freehold,
616286|GOLDTHORPE|FLAT 16,15041356LR,"£485,000",3/25/2022,FALSE,Leasehold,
617284|37|FLAT 5,15343255LR,"£830,000",3/29/2022,FALSE,Leasehold,0
617284|37|FLAT 5,62604678LR,"£830,000",12/16/2013,TRUE,Leasehold,
1176693|92|GROUND AND LOWER GROUND FLOOR FLAT,16266907LR,"£810,000",3/29/2022,FALSE,Leasehold,479
1176693|92|GROUND AND LOWER GROUND FLOOR FLAT,62584470LR,"£140,000",5/16/1996,TRUE,Leasehold,
1176567|DERWENT|FLAT 1,18350125LR,"£320,000",3/30/2022,FALSE,Leasehold,
617037|226|APARTMENT 401,15644476LR,"£2,750,000",3/31/2022,FALSE,Leasehold,-16
617037|226|APARTMENT 401,62591157LR,"£3,260,625",3/6/2015,FALSE,Leasehold,383
617037|226|APARTMENT 401,62591091LR,"£675,000",5/2/2000,FALSE,Leasehold,
1176498|MAYFORD|FLAT 172,16842037LR,"£450,000",3/31/2022,FALSE,Leasehold,217
1176498|MAYFORD|FLAT 172,62565939LR,"£142,000",12/1/2003,FALSE,Leasehold,
1552735|106|FLAT 8,15041407LR,"£550,000",4/1/2022,FALSE,Leasehold,267
1552735|106|FLAT 8,62583855LR,"£150,000",12/21/2001,FALSE,Leasehold,
617271|236|FLAT 4,15955273LR,"£540,000",4/1/2022,FALSE,Leasehold,0
617271|236|FLAT 4,62603733LR,"£540,000",5/22/2015,FALSE,Leasehold,
616449|31|,93057501LR,"£750,000",4/1/2022,FALSE,Leasehold,180
616449|31|,62566206LR,"£267,500",8/30/2007,FALSE,Leasehold,
1176481|111|,15955120LR,"£255,000",4/4/2022,FALSE,Leasehold,240
1176481|111|,62564187LR,"£75,000",12/27/2000,FALSE,Leasehold,
616305|125|,19057270LR,"£422,500",4/5/2022,FALSE,Leasehold,43
616305|125|,62562222LR,"£295,000",5/14/2013,FALSE,Leasehold,18
616305|125|,62562213LR,"£249,990",6/28/2007,FALSE,Leasehold,195
616305|125|,62562171LR,"£84,750",10/3/1997,FALSE,Leasehold,
1176467|4|,93647112LR,"£562,000",4/5/2022,TRUE,Leasehold,
"1176697|TENNYSON COURT, 10 - 14|FLAT 14",18095068LR,"£1,800,000",4/5/2022,FALSE,Leasehold,567
"1176697|TENNYSON COURT, 10 - 14|FLAT 14",62585091LR,"£270,000",3/7/1997,FALSE,Leasehold,50
"1176697|TENNYSON COURT, 10 - 14|FLAT 14",62585085LR,"£180,000",8/18/1996,FALSE,Leasehold,
1176829|8B|,16842130LR,"£395,000",4/7/2022,FALSE,Leasehold,-2
1176829|8B|,62605938LR,"£403,000",9/1/2015,FALSE,Leasehold,113
1176829|8B|,62605899LR,"£189,000",8/3/2006,FALSE,Leasehold,10
1176829|8B|,62605878LR,"£172,000",8/28/2002,FALSE,Leasehold,32
1176829|8B|,62605863LR,"£130,000",7/25/2001,FALSE,Leasehold,
1552751|9|FLAT 2,15041416LR,"£790,000",4/7/2022,FALSE,Leasehold,410
1552751|9|FLAT 2,62587698LR,"£155,000",2/23/1998,FALSE,Leasehold,61
1552751|9|FLAT 2,62587659LR,"£96,000",1/12/1995,FALSE,Leasehold,
4135983|ST. PANCRAS CHAMBERS|APARTMENT 5-04,93057504LR,"£875,000",4/8/2022,FALSE,Leasehold,
617224|7|,93057588LR,"£4,000,000",4/8/2022,FALSE,Freehold,7
617224|7|,62600727LR,"£3,750,000",1/28/2015,FALSE,Freehold,150
617224|7|,62600709LR,"£1,500,000",5/14/2009,FALSE,Freehold,61
617224|7|,62600688LR,"£930,000",6/1/2001,FALSE,Freehold,
1176467|8|FLAT 12,93647115LR,"£741,000",4/8/2022,TRUE,Leasehold,
4102015|73|FLAT 11,93057597LR,"£725,000",4/11/2022,FALSE,Leasehold,8
4102015|73|FLAT 11,90163209LR,"£670,000",11/3/2017,TRUE,Leasehold,
617074|1|FLAT 1,16266922LR,"£4,490,000",4/12/2022,FALSE,Leasehold,648
617074|1|FLAT 1,62593461LR,"£600,000",1/28/2008,FALSE,Leasehold,
616710|40|,16842058LR,"£5,850,000",4/14/2022,FALSE,Leasehold,
617212|11|,15343219LR,"£4,150,000",4/14/2022,FALSE,Freehold,25
617212|11|,62599992LR,"£3,310,000",3/30/2012,FALSE,Freehold,61
617212|11|,62599980LR,"£2,055,000",3/20/2007,FALSE,Freehold,
544656|35A|,19484779LR,"£590,000",10/27/2023,FALSE,Leasehold,106
544656|35A|,57046554LR,"£287,000",1/22/2010,FALSE,Leasehold,4
544656|35A|,57046524LR,"£275,000",1/21/2005,FALSE,Leasehold,124
544656|35A|,57046470LR,"£123,000",4/30/1999,FALSE,Leasehold,
1153446|26|,19925938LR,"£1,300,000",10/27/2023,FALSE,Freehold,33
1153446|26|,56153066LR,"£975,000",1/31/2019,FALSE,Freehold,
"4098162|GAINSBOROUGH STUDIOS EAST, 1|FLAT 4",19705681LR,"£840,000",10/27/2023,FALSE,Leasehold,9
"4098162|GAINSBOROUGH STUDIOS EAST, 1|FLAT 4",89041380LR,"£770,000",11/28/2016,FALSE,Leasehold,27
"4098162|GAINSBOROUGH STUDIOS EAST, 1|FLAT 4",57040326LR,"£605,000",8/27/2013,FALSE,Leasehold,
1536076|6|,20184109LR,"£2,600,000",10/27/2023,FALSE,Freehold,254
1536076|6|,57008538LR,"£735,000",11/22/1999,FALSE,Freehold,111
1536076|6|,57008529LR,"£348,000",5/24/1996,FALSE,Freehold,
544234|9|,19484674LR,"£605,000",10/27/2023,FALSE,Leasehold,27
544234|9|,10255816LR,"£475,000",6/14/2019,FALSE,Leasehold,
"1817671|LANESBOROUGH COURT, 1|FLAT 11",19926010LR,"£865,000",10/27/2023,FALSE,Leasehold,144
"1817671|LANESBOROUGH COURT, 1|FLAT 11",57044292LR,"£355,000",11/25/2005,FALSE,Leasehold,3
"1817671|LANESBOROUGH COURT, 1|FLAT 11",57044274LR,"£345,000",3/7/2003,TRUE,Leasehold,
544762|CROPLEY COURT|FLAT 191,19926070LR,"£300,000",10/27/2023,FALSE,Leasehold,82
544762|CROPLEY COURT|FLAT 191,19926067LR,"£165,000",9/2/2004,FALSE,Leasehold,40
544762|CROPLEY COURT|FLAT 191,19926064LR,"£118,000",9/27/2002,FALSE,Leasehold,168
544762|CROPLEY COURT|FLAT 191,19926061LR,"£44,000",8/28/1998,FALSE,Leasehold,
1693172|27|,20184313LR,"£2,712,500",10/27/2023,FALSE,Freehold,198
1693172|27|,57059823LR,"£911,250",6/29/2005,FALSE,Freehold,
1153306|6|,20184058LR,"£672,000",10/27/2023,FALSE,Freehold,229
1153306|6|,56998257LR,"£204,000",2/2/2001,FALSE,Freehold,
544322|10|,20903476LR,"£1,355,000",10/30/2023,FALSE,Freehold,118
544322|10|,57022179LR,"£621,000",8/20/2008,FALSE,Freehold,
4061390|12|FLAT 11,20184319LR,"£840,000",10/30/2023,FALSE,Leasehold,45
4061390|12|FLAT 11,57061530LR,"£580,000",12/19/2007,FALSE,Leasehold,
"4606619|THE COOPER BUILDING, 36|FLAT 18",19926055LR,"£846,520",10/30/2023,FALSE,Leasehold,10
"4606619|THE COOPER BUILDING, 36|FLAT 18",89860803LR,"£770,000",12/7/2016,TRUE,Leasehold,
4297580|1|FLAT 4,19925866LR,"£560,000",10/30/2023,FALSE,Leasehold,9
4297580|1|FLAT 4,8099923LR,"£515,000",9/25/2018,FALSE,Leasehold,30
4297580|1|FLAT 4,56993031LR,"£395,000",7/6/2012,FALSE,Leasehold,
1536212|SYLVIA COURT|FLAT 47,19926082LR,"£455,000",10/30/2023,FALSE,Leasehold,6
1536212|SYLVIA COURT|FLAT 47,57055950LR,"£430,000",6/30/2014,FALSE,Leasehold,139
1536212|SYLVIA COURT|FLAT 47,57055944LR,"£180,000",7/30/2004,FALSE,Leasehold,
"1802794|UNION WHARF, 23|FLAT 507",94084170LR,"£1,500,000",10/30/2023,FALSE,Leasehold,150
"1802794|UNION WHARF, 23|FLAT 507",57058821LR,"£600,000",4/30/2007,FALSE,Leasehold,82
"1802794|UNION WHARF, 23|FLAT 507",57058752LR,"£330,000",4/30/2002,TRUE,Leasehold,
"3637387|ANGELIS APARTMENTS, 69|2",19926106LR,"£615,000",10/30/2023,FALSE,Leasehold,91
"3637387|ANGELIS APARTMENTS, 69|2",57064194LR,"£322,584",4/29/2005,TRUE,Leasehold,
544023|12A|,19925893LR,"£537,500",10/31/2023,FALSE,Leasehold,
1153583|8|FLAT 2,19926016LR,"£400,000",10/31/2023,FALSE,Leasehold,-8
1153583|8|FLAT 2,57046704LR,"£437,000",4/4/2014,TRUE,Leasehold,
544663|ENFIELD CLOISTERS|FLAT 13,20184277LR,"£115,000",10/31/2023,FALSE,Leasehold,-71
544663|ENFIELD CLOISTERS|FLAT 13,57047502LR,"£395,000",11/6/2015,FALSE,Leasehold,46
544663|ENFIELD CLOISTERS|FLAT 13,57047418LR,"£270,000",5/9/2008,FALSE,Leasehold,42
544663|ENFIELD CLOISTERS|FLAT 13,57047361LR,"£190,000",10/7/2005,FALSE,Leasehold,23
544663|ENFIELD CLOISTERS|FLAT 13,57047322LR,"£155,000",1/15/2004,FALSE,Leasehold,
1536135|87D|,21715054LR,"£485,000",10/31/2023,FALSE,Leasehold,52
1536135|87D|,57028989LR,"£318,107",11/22/2013,FALSE,Leasehold,
544220|17|,20184136LR,"£1,100,000",10/31/2023,FALSE,Freehold,-4
544220|17|,88210878LR,"£1,140,080",7/22/2016,FALSE,Freehold,67
544220|17|,57016320LR,"£681,500",6/7/2012,FALSE,Freehold,326
544220|17|,57016251LR,"£160,000",4/1/1997,FALSE,Freehold,
544198|57B|,94084044LR,"£630,000",10/31/2023,FALSE,Leasehold,138
544198|57B|,57013344LR,"£265,000",7/1/2002,FALSE,Leasehold,
1153643|CATHERWOOD COURT|FLAT 22,19926079LR,"£375,000",11/1/2023,FALSE,Leasehold,50
1153643|CATHERWOOD COURT|FLAT 22,57055734LR,"£250,000",9/15/2006,FALSE,Leasehold,
1153521|41A|,19705669LR,"£290,000",11/1/2023,FALSE,Leasehold,-15
1153521|41A|,4855339LR,"£340,000",4/27/2017,FALSE,Leasehold,157
1153521|41A|,57036687LR,"£132,500",8/8/2003,FALSE,Leasehold,
838277|123|FLAT 2,93708168LR,"£485,000",4/3/2023,FALSE,Leasehold,88
838277|123|FLAT 2,78961491LR,"£257,500",12/12/2002,FALSE,Leasehold,
4326883|6|APARTMENT 3.07,20016775LR,"£12,000,000",4/3/2023,TRUE,Leasehold,
1603602|24|FOURTH AND FIFTH FLOOR FLAT,18407113LR,"£2,760,000",4/3/2023,FALSE,Leasehold,352
1603602|24|FOURTH AND FIFTH FLOOR FLAT,78939768LR,"£610,000",8/8/1997,TRUE,Leasehold,
838574|95|,93708243LR,"£4,650,000",4/4/2023,FALSE,Freehold,0
838574|95|,78977310LR,"£4,660,000",2/9/2016,FALSE,Freehold,418
838574|95|,78977250LR,"£900,000",7/16/2004,FALSE,Leasehold,125
838574|95|,78977199LR,"£400,000",11/16/2000,TRUE,Leasehold,
1246285|61|BASEMENT FLAT,93934212LR,"£800,000",4/4/2023,FALSE,Leasehold,24
1246285|61|BASEMENT FLAT,78960219LR,"£645,780",5/16/2011,FALSE,Leasehold,28
1246285|61|BASEMENT FLAT,78960195LR,"£505,000",11/24/2006,FALSE,Leasehold,59
1246285|61|BASEMENT FLAT,78960168LR,"£317,500",6/21/2004,FALSE,Leasehold,
837878|BENNETT HOUSE|FLAT 67,18407089LR,"£596,000",4/4/2023,FALSE,Leasehold,4
837878|BENNETT HOUSE|FLAT 67,78933090LR,"£575,000",3/1/2013,FALSE,Leasehold,
"3894431|THE KNIGHTSBRIDGE APARTMENTS, 199|APARTMENT GA07",21275260LR,"£5,300,000",4/5/2023,FALSE,Leasehold,
838423|12|FLAT 2,18407161LR,"£1,865,000",4/5/2023,FALSE,Leasehold,155
838423|12|FLAT 2,78968196LR,"£730,000",8/24/2004,FALSE,Leasehold,31
838423|12|FLAT 2,78968172LR,"£556,000",9/28/2001,FALSE,Leasehold,
837865|TOTHILL HOUSE|FLAT 16,18407086LR,"£400,000",4/6/2023,FALSE,Leasehold,42
837865|TOTHILL HOUSE|FLAT 16,78932313LR,"£282,500",12/21/2011,FALSE,Leasehold,
"4252916|WELLINGTON HOUSE, 70|APARTMENT 11",18406945LR,"£750,000",4/6/2023,FALSE,Leasehold,17
"4252916|WELLINGTON HOUSE, 70|APARTMENT 11",78915867LR,"£643,500",11/16/2012,TRUE,Leasehold,
838299|7|FLAT 2,19763581LR,"£560,000",4/6/2023,FALSE,Leasehold,
1246296|82|BASEMENT FLAT,93708174LR,"£740,000",4/6/2023,FALSE,Leasehold,208
1246296|82|BASEMENT FLAT,78965550LR,"£240,000",12/8/2000,FALSE,Leasehold,
838901|39|,93708321LR,"£9,520,000",4/6/2023,FALSE,Leasehold,27
838901|39|,94160637LR,"£7,480,000",4/6/2023,FALSE,Freehold,
837873|LANDSEER HOUSE|FLAT 17,93708081LR,"£759,351",4/6/2023,FALSE,Leasehold,223
837873|LANDSEER HOUSE|FLAT 17,78932622LR,"£235,000",2/15/2000,FALSE,Leasehold,122
837873|LANDSEER HOUSE|FLAT 17,78932610LR,"£106,000",9/7/1995,FALSE,Leasehold,
837635|8|APARTMENT 503,93708015LR,"£1,800,000",4/11/2023,FALSE,Leasehold,
4326883|6|APARTMENT 0.10,94160448LR,"£3,560,000",4/12/2023,TRUE,Leasehold,
1603794|100|BASEMENT AND GROUND FLOOR PREMISES,93708303LR,"£4,300,000",4/13/2023,FALSE,Leasehold,46
1603794|100|BASEMENT AND GROUND FLOOR PREMISES,78987960LR,"£2,950,000",11/2/2012,FALSE,Leasehold,
4442556|1|APARTMENT 13,93708231LR,"£3,850,000",4/13/2023,FALSE,Leasehold,
"1660251|VESTRY COURT, 5|FLAT 32",18407053LR,"£520,000",4/14/2023,FALSE,Leasehold,249
"1660251|VESTRY COURT, 5|FLAT 32",78923154LR,"£149,000",4/20/1998,FALSE,Leasehold,
4225039|9|APARTMENT 48,21535465LR,"£2,576,550",4/14/2023,TRUE,Leasehold,
838631|53|FLAT 5,19109455LR,"£3,300,000",4/14/2023,FALSE,Leasehold,294
838631|53|FLAT 5,78981699LR,"£837,500",2/27/2006,FALSE,Leasehold,12
838631|53|FLAT 5,78981687LR,"£750,000",8/23/2002,FALSE,Leasehold,
1603668|124|FLAT 1,19311472LR,"£815,000",4/14/2023,FALSE,Leasehold,1
1603668|124|FLAT 1,78961386LR,"£804,000",12/6/2013,FALSE,Leasehold,186
1603668|124|FLAT 1,78961350LR,"£281,500",3/4/2004,FALSE,Leasehold,37
1603668|124|FLAT 1,78961335LR,"£205,000",6/22/1998,FALSE,Leasehold,78
1603668|124|FLAT 1,78961323LR,"£115,000",11/7/1995,FALSE,Leasehold,
838536|58|,93708237LR,"£3,269,500",4/14/2023,FALSE,Freehold,411
838536|58|,78975444LR,"£640,000",6/15/2000,FALSE,Leasehold,
1246139|BENNETT HOUSE|FLAT 36,93708084LR,"£530,000",4/14/2023,FALSE,Leasehold,133
1246139|BENNETT HOUSE|FLAT 36,78933036LR,"£227,500",7/30/2004,FALSE,Leasehold,
915999|110|FLAT 5,15443437LR,"£5,000,000",6/8/2022,FALSE,Leasehold,300
915999|110|FLAT 5,83808123LR,"£1,250,000",3/28/2006,FALSE,Leasehold,
1267043|22C|,18915313LR,"£10,000,000",6/10/2022,TRUE,Leasehold,
1621845|10A|FLAT 9,15443347LR,"£700,000",6/10/2022,FALSE,Leasehold,103
1621845|10A|FLAT 9,83783448LR,"£345,000",7/27/2004,FALSE,Leasehold,38
1621845|10A|FLAT 9,83783439LR,"£250,000",1/21/2002,FALSE,Leasehold,
4293787|101 - 103|APARTMENT A4,16058128LR,"£2,355,000",6/10/2022,TRUE,Leasehold,
914579|11|BASEMENT FLOOR FLAT,15443362LR,"£1,700,000",6/10/2022,FALSE,Leasehold,42
914579|11|BASEMENT FLOOR FLAT,83786622LR,"£1,195,000",3/20/2007,FALSE,Leasehold,163
914579|11|BASEMENT FLOOR FLAT,83786616LR,"£455,000",8/1/2005,FALSE,Leasehold,
917302|11|,16673353LR,"£10,000,000",6/10/2022,FALSE,Freehold,48
917302|11|,83817600LR,"£6,750,000",4/2/2012,FALSE,Freehold,
3789186|30|FLAT 70,16367320LR,"£1,050,000",6/13/2022,FALSE,Leasehold,
1268210|61|REAR SECOND FLOOR FLAT,16673335LR,"£375,000",6/14/2022,FALSE,Leasehold,335
1268210|61|REAR SECOND FLOOR FLAT,83813778LR,"£86,250",2/5/1999,FALSE,Leasehold,
"918348|LYON HOUSE, 53|FLAT 1",17245705LR,"£675,000",6/17/2022,FALSE,Leasehold,140
"918348|LYON HOUSE, 53|FLAT 1",83830752LR,"£281,000",12/14/2001,TRUE,Leasehold,
1267814|70|,17584717LR,"£17,000,000",6/17/2022,FALSE,Freehold,448
1267814|70|,83809413LR,"£3,100,000",12/15/2000,FALSE,Leasehold,
1269195|FORSET COURT|FLAT 103,16058278LR,"£380,000",6/17/2022,FALSE,Leasehold,-11
1269195|FORSET COURT|FLAT 103,83852349LR,"£425,000",6/3/2015,FALSE,Leasehold,286
1269195|FORSET COURT|FLAT 103,83852256LR,"£110,000",3/28/2002,FALSE,Leasehold,
917878|4|,15742393LR,"£1,300,000",6/17/2022,FALSE,Freehold,
915045|CLAREWOOD COURT|FLAT 49,17245573LR,"£950,000",6/17/2022,FALSE,Leasehold,
916478|20 - 22|FLAT 2,17245639LR,"£1,900,000",6/20/2022,FALSE,Leasehold,120
916478|20 - 22|FLAT 2,83812530LR,"£865,000",1/29/2007,TRUE,Leasehold,
"1268383|DUCHESS HOUSE, 18 - 19|FLAT 4",15742378LR,"£640,000",6/20/2022,FALSE,Leasehold,-1
"1268383|DUCHESS HOUSE, 18 - 19|FLAT 4",83817153LR,"£649,000",9/18/2012,TRUE,Leasehold,
